dist_0,dist_1,dist_2,dx_0,dx_1,dx_2,dy_0,dy_1,dy_2,norm_lx_0,norm_lx_1,norm_lx_2,norm_ly_0,norm_ly_1,norm_ly_2,norm_rx_0,norm_rx_1,norm_rx_2,norm_ry_0,norm_ry_1,norm_ry_2,yaw,roll,label
0.06692769654050776,-0.06689292192459106,-0.0021572113037109375,-0.240780099046408,0.4118770836057672,0.25878077276158107,0.42798728373681755,0.061165455568080736,-0.06113579869270325,-0.0019044876098632812,-0.21924530359326871,0.4108105484733071,0.23732098197030302,0.4250333909409054,0.06505801840459362,-0.06502479314804077,-0.0020789504051208496,-0.23374835635547625,0.41140079287466025,0.2518612032147979,0.42692653531417457,-1.4534271612140117,2.3037781192768723,0
0.06771555689289155,-0.06768065690994263,-0.002173781394958496,-0.25206378121262213,0.4224326521259775,0.25854593393737446,0.4388325210036548,0.06194298084642447,-0.06191396713256836,-0.0018956661224365234,-0.23024705408157226,0.42094465744223103,0.23685646655111162,0.43524631441469186,0.06583716976929475,-0.06580394506454468,-0.002091348171234131,-0.24492554379654732,0.4217896081858876,0.25152551296347,0.4375675681340933,-1.4512001926390903,1.9686160068394223,0
0.06747705825721069,-0.06745409965515137,-0.0017600655555725098,-0.244748176807902,0.41485574822830357,0.26034747240752487,0.4280351021741496,0.06164918898908428,-0.061629801988601685,-0.0015459656715393066,-0.22293009532983948,0.41341190624195756,0.23855326899631535,0.42498808231610186,0.06557388810797722,-0.06555193662643433,-0.0016965866088867188,-0.23759412945113526,0.41425500284542205,0.25325814130671487,0.42695902704924066,-1.089280974558015,2.303900124805702,0
0.0680769523269848,-0.06805449724197388,-0.0017483830451965332,-0.24265084105885404,0.4105643737940815,0.2645015251770782,0.42359358765052185,0.062169975184411454,-0.062151312828063965,-0.0015231966972351074,-0.22056296332936137,0.4089164556333958,0.24259798330653015,0.42026754689925105,0.06615972481592011,-0.06613832712173462,-0.0016825199127197266,-0.2354337590440774,0.4099003205190882,0.2574390187741395,0.4224387123896639,-2.6073790553060405,1.5432703344191825,0
0.06820038414166713,-0.0681905746459961,-0.0011566877365112305,-0.24413917982032715,0.42582313134975674,0.2624601240447964,0.43441636003492257,0.062381974473476376,-0.06237486004829407,-0.0009421110153198242,-0.22249957371906848,0.4235196182290604,0.24089380349168754,0.4305187201871008,0.06631010418270085,-0.06630104780197144,-0.001095890998840332,-0.23706568528168762,0.42489233846630736,0.2554960043121569,0.433033897912121,-1.3641967146153116,1.1361088819853795,0
0.06845974897097412,-0.06845596432685852,-0.0007198452949523926,-0.24301468057819173,0.42753645068236945,0.2669496937688614,0.43289895574787823,0.06263084455343218,-0.06262832880020142,-0.0005613565444946289,-0.22130468294463596,0.42537448685327595,0.24524657854223741,0.4295563261102902,0.06656646629425171,-0.06656304001808167,-0.0006753802299499512,-0.2359178089658686,0.4266648271464256,0.2599451796173005,0.4316960886267005,-1.6823584206292732,0.9239306779289723,0
0.06764086929820051,-0.06763789057731628,-0.0006347894668579102,-0.23267995332616312,0.40822452808740267,0.25655843201309964,0.41281608721417545,0.0619330923523191,-0.06193089485168457,-0.0005217194557189941,-0.21197719525216635,0.4061326741077687,0.23598134900815962,0.40990637523796986,0.06579465827988076,-0.06579187512397766,-0.000605165958404541,-0.22594135528377265,0.40738813140139896,0.24994443120898496,0.41176541776892234,-0.6608305215779073,0.7054026512343726,0
0.06845680648350516,-0.06845104694366455,-0.0008879899978637695,-0.23079450025271914,0.40924579466118033,0.2667792086227961,0.4157006335045522,0.06258968851874817,-0.06258505582809448,-0.0007615089416503906,-0.20944821215127968,0.4071591720360173,0.24548534604827624,0.4126946144486176,0.06655494953845147,-0.06654945015907288,-0.000855565071105957,-0.2238264544949981,0.40842908294016034,0.25992446266085584,0.4146482235468028,-2.944905270912846,0.8248276551106081,0
0.06856160830547299,-0.06812965869903564,0.007683992385864258,-0.21673795322804157,0.4582204661623657,0.2901379446721973,0.4010525511248187,0.06256308206845189,-0.06215968728065491,0.0070931315422058105,-0.194873385332018,0.4534866279031441,0.26758669307177985,0.400714641546034,0.06661154905408456,-0.066189706325531,0.007484734058380127,-0.20960726290408058,0.45650209396054053,0.28283563885349916,0.40081663525091654,0.07747501927653856,-5.667816060319175,0
0.0681914651581592,-0.06779247522354126,0.007365882396697998,-0.21819799330504935,0.4643654622825124,0.28659603033952585,0.40951787926594263,0.06222820669229679,-0.0618550181388855,0.0068048834800720215,-0.1964314309127203,0.4595286456735855,0.2641513016984869,0.4088583537125507,0.06624854287851595,-0.06585907936096191,0.007172942161560059,-0.21108301743262256,0.46263232144402283,0.27931461968747456,0.40922140344517155,0.05667816004072879,-5.425782534583132,0
